web-scraper-order,web-scraper-start-url,size
"1728486848-1162","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.104 Gbytes"
"1728486848-1163","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1164","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.114 Gbytes"
"1728486848-1165","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.153 Gbytes"
"1728486848-1166","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.165 Gbytes"
"1728486848-1167","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.130 Gbytes"
"1728486848-1168","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.177 Gbytes"
"1728486848-1169","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.137 Gbytes"
"1728486848-1170","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.177 Gbytes"
"1728486848-1171","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.167 Gbytes"
"1728486848-1172","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.055 Gbytes"
"1728486848-1173","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.156 Gbytes"
"1728486848-1174","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.103 Gbytes"
"1728486848-1175","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.136 Gbytes"
"1728486848-1176","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.113 Gbytes"
"1728486848-1177","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.145 Gbytes"
"1728486848-1178","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.162 Gbytes"
"1728486848-1179","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.133 Gbytes"
"1728486848-1180","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.176 Gbytes"
"1728486848-1181","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.138 Gbytes"
"1728486848-1182","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.172 Gbytes"
"1728486848-1183","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.165 Gbytes"
"1728486848-1184","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.040 Gbytes"
"1728486848-1185","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.145 Gbytes"
"1728486848-1186","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.101 Gbytes"
"1728486848-1187","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.147 Gbytes"
"1728486848-1188","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.114 Gbytes"
"1728486848-1189","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.155 Gbytes"
"1728486848-1190","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.163 Gbytes"
"1728486848-1191","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1192","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.178 Gbytes"
"1728486848-1193","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1194","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.177 Gbytes"
"1728486848-1195","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.174 Gbytes"
"1728486848-1196","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.048 Gbytes"
"1728486848-1197","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.153 Gbytes"
"1728486848-1198","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.107 Gbytes"
"1728486848-1199","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.145 Gbytes"
"1728486848-1200","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.113 Gbytes"
"1728486848-1201","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.156 Gbytes"
"1728486848-1202","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.154 Gbytes"
"1728486848-1203","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.126 Gbytes"
"1728486848-1204","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.164 Gbytes"
"1728486848-1205","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.134 Gbytes"
"1728486848-1206","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.176 Gbytes"
"1728486848-1207","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.174 Gbytes"
"1728486848-1208","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.085 Gbytes"
"1728486848-1209","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.149 Gbytes"
"1728486848-1210","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.102 Gbytes"
"1728486848-1211","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.140 Gbytes"
"1728486848-1212","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.108 Gbytes"
"1728486848-1213","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1214","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.159 Gbytes"
"1728486848-1215","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.123 Gbytes"
"1728486848-1216","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.157 Gbytes"
"1728486848-1217","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.131 Gbytes"
"1728486848-1218","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.169 Gbytes"
"1728486848-1219","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.168 Gbytes"
"1728486848-1220","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.048 Gbytes"
"1728486848-1221","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.136 Gbytes"
"1728486848-1222","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.090 Gbytes"
"1728486848-1223","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.138 Gbytes"
"1728486848-1224","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.112 Gbytes"
"1728486848-1225","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.152 Gbytes"
"1728486848-1226","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.161 Gbytes"
"1728486848-1227","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.135 Gbytes"
"1728486848-1228","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.165 Gbytes"
"1728486848-1229","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.126 Gbytes"
"1728486848-1230","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.168 Gbytes"
"1728486848-1231","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.170 Gbytes"
"1728486848-1232","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.049 Gbytes"
"1728486848-1233","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.151 Gbytes"
"1728486848-1234","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.103 Gbytes"
"1728486848-1235","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.142 Gbytes"
"1728486848-1236","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.113 Gbytes"
"1728486848-1237","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.150 Gbytes"
"1728486848-1238","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.161 Gbytes"
"1728486848-1239","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.131 Gbytes"
"1728486848-1240","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.175 Gbytes"
"1728486848-1241","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1242","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.179 Gbytes"
"1728486848-1243","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.156 Gbytes"
"1728486848-1244","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.036 Gbytes"
"1728486848-1245","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.148 Gbytes"
"1728486848-1246","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.096 Gbytes"
"1728486848-1247","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.140 Gbytes"
"1728486848-1248","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.108 Gbytes"
"1728486848-1249","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.145 Gbytes"
"1728486848-1250","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.154 Gbytes"
"1728486848-1251","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.131 Gbytes"
"1728486848-1252","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.168 Gbytes"
"1728486848-1253","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.138 Gbytes"
"1728486848-1254","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.174 Gbytes"
"1728486848-1255","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.164 Gbytes"
"1728486848-1256","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.072 Gbytes"
"1728486848-1257","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.132 Gbytes"
"1728486848-1258","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.087 Gbytes"
"1728486848-1259","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.136 Gbytes"
"1728486848-1260","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.106 Gbytes"
"1728486848-1261","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.150 Gbytes"
"1728486848-1262","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.156 Gbytes"
"1728486848-1263","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.132 Gbytes"
"1728486848-1264","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.161 Gbytes"
"1728486848-1265","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.142 Gbytes"
"1728486848-1266","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.175 Gbytes"
"1728486848-1267","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.165 Gbytes"
"1728486848-1268","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.042 Gbytes"
"1728486848-1269","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.141 Gbytes"
"1728486848-1270","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.100 Gbytes"
"1728486848-1271","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.136 Gbytes"
"1728486848-1272","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.105 Gbytes"
"1728486848-1273","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.148 Gbytes"
"1728486848-1274","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.159 Gbytes"
"1728486848-1275","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.126 Gbytes"
"1728486848-1276","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.165 Gbytes"
"1728486848-1277","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1278","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.168 Gbytes"
"1728486848-1279","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.168 Gbytes"
"1728486848-1280","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.046 Gbytes"
"1728486848-1281","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.146 Gbytes"
"1728486848-1282","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.110 Gbytes"
"1728486848-1283","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.145 Gbytes"
"1728486848-1284","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.111 Gbytes"
"1728486848-1285","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.151 Gbytes"
"1728486848-1286","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.161 Gbytes"
"1728486848-1287","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.133 Gbytes"
"1728486848-1288","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.169 Gbytes"
"1728486848-1289","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.144 Gbytes"
"1728486848-1290","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.173 Gbytes"
"1728486848-1291","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.153 Gbytes"
"1728486848-1292","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.036 Gbytes"
"1728486848-1293","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.143 Gbytes"
"1728486848-1294","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.111 Gbytes"
"1728486848-1295","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.140 Gbytes"
"1728486848-1296","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.113 Gbytes"
"1728486848-1297","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.149 Gbytes"
"1728486848-1298","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.161 Gbytes"
"1728486848-1299","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.126 Gbytes"
"1728486848-1300","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.172 Gbytes"
"1728486848-1301","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.131 Gbytes"
"1728486848-1302","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.159 Gbytes"
"1728486848-1303","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.167 Gbytes"
"1728486848-1304","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.083 Gbytes"
"1728486848-1305","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.150 Gbytes"
"1728486848-1306","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.100 Gbytes"
"1728486848-1307","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1308","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.109 Gbytes"
"1728486848-1309","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.150 Gbytes"
"1728486848-1310","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.156 Gbytes"
"1728486848-1311","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.133 Gbytes"
"1728486848-1312","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.173 Gbytes"
"1728486848-1313","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.143 Gbytes"
"1728486848-1314","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.168 Gbytes"
"1728486848-1315","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.169 Gbytes"
"1728486848-1316","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.050 Gbytes"
"1728486848-1317","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.148 Gbytes"
"1728486848-1318","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.107 Gbytes"
"1728486848-1319","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.128 Gbytes"
"1728486848-1320","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.109 Gbytes"
"1728486848-1321","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.140 Gbytes"
"1728486848-1322","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.156 Gbytes"
"1728486848-1323","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.133 Gbytes"
"1728486848-1324","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.165 Gbytes"
"1728486848-1325","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.132 Gbytes"
"1728486848-1326","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.178 Gbytes"
"1728486848-1327","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.151 Gbytes"
"1728486848-1328","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.041 Gbytes"
"1728486848-1329","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.143 Gbytes"
"1728486848-1330","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.091 Gbytes"
"1728486848-1331","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.133 Gbytes"
"1728486848-1332","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.104 Gbytes"
"1728486848-1333","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1334","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.152 Gbytes"
"1728486848-1335","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.124 Gbytes"
"1728486848-1336","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.178 Gbytes"
"1728486848-1337","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.139 Gbytes"
"1728486848-1338","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.181 Gbytes"
"1728486848-1339","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.168 Gbytes"
"1728486848-1340","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.048 Gbytes"
"1728486848-1341","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","1.143 Gbytes"
